level,check,cdmTableName,cdmFieldName,num_violated_rows,pct_violated_rows,num_denominator_rows,fkDomain,fkTableName,fkFieldName,plausibleGender,conceptId,plausibleTemporalAfterTableName,plausibleTemporalAfterFieldName,plausibleUnitConceptIds,plausibleValueHigh,plausibleValueLow,standardConceptFieldName
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3037072,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3006028,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3006615,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3014941,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3028286,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3037556,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3021374,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3016201,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3019930,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3015222,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3016662,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3020149,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3044491,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3035569,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3031569,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3027514,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3009306,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3006222,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3039896,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3011335,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3005167,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3014173,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3021220,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3013741,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3018595,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3022493,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3005147,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3027126,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3009178,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3005479,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3021044,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3005897,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3023825,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3015884,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3004722,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3004077,,,"8636,8713,8725,8748,8751,8817,8820,8837,8840,8842,8845,8859,8861,8950,9028,9503,9514,9530,9532,9560,9564,9625,32964,32965,44777535,44777592,44777638,45956701",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3001123,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3008984,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3024653,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3001894,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3012410,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3024731,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3043111,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3014315,,,"8519,8583,8587,8686,9261,9263,9271,9277,9283,9285,9286,9287,9288,9292,9293,9296,9300,9301,9303,9304,9314,9316,9317,9318,9366,9367,9382,9383,9390,9391,9393,9394,9412,9416,9482,9486,9515,9520,9535,9606,9628,9643,9665,44777531,44777662",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3049675,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3035544,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3047387,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3039946,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3009932,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3038720,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3013969,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3031141,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3002582,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3030981,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3050099,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3005105,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3001694,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,40760857,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3017680,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3001494,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,40758914,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3035113,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3008939,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3045792,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
CONCEPT LEVEL check,get number of records and the proportion to total number of eligible records with datetimes that do not occur on or after their corresponding datetimes,MEASUREMENT,MEASUREMENT_CONCEPT_ID,0,0.0,0,,,,,3000453,,,"8647,8695,8712,8734,8784,8785,8799,8815,8816,8829,8848,8888,8931,8938,8961,8980,9156,9157,9158,9245,9254,9257,9423,9426,9435,9436,9442,9444,9445,9446,32706,44777520,44777558,44777561,44777562,44777569,44777575,44777580,44777588,45891003",,,
